dataset_id,split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,holm_reject_0_05,p_value_rank
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,-0.24201128771332764,-0.3331752179875887,-0.1566361001479754,0.0009995002498750624,True,12
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,32
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,27
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,-0.11427448725328623,-0.17627127005773516,-0.05558075648199078,0.0034982508745627187,True,24
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,-0.24201128771332764,-0.3331752179875887,-0.1566361001479754,0.0009995002498750624,True,16
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,-0.5498002894165215,-0.6596853238704945,-0.42665316601001213,0.0009995002498750624,True,3
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,-0.37217870365156674,-0.48540486324628,-0.26238551388757664,0.0009995002498750624,True,8
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,-0.29628572034068396,-0.4024619657727565,-0.19816370405957084,0.0009995002498750624,True,13
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,34
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,30
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,-0.1928235421506338,-0.27733033174376587,-0.11175858578362036,0.0014992503748125937,True,23
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,-0.29628572034068396,-0.4024619657727565,-0.19816370405957084,0.0009995002498750624,True,20
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,-0.6055226109692448,-0.7208794550005699,-0.47094129497626297,0.0009995002498750624,True,5
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,-0.38521720936186193,-0.4985779359969432,-0.27469833719478504,0.0009995002498750624,True,9
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,-0.3055543510200894,-0.4104158049323337,-0.20610084158993897,0.0009995002498750624,True,14
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,35
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,26
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,-0.21958553774673087,-0.3127228683376356,-0.12942163587287397,0.0014992503748125937,True,22
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,-0.3055543510200894,-0.4104158049323337,-0.20610084158993897,0.0009995002498750624,True,19
