split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,tau,policy_b_same_tau,n_audit_units,mean_abs_intervention_rate_gap,max_abs_intervention_rate_gap,exact_match_fraction,n_exact_match_units,mean_selected_threshold,min_selected_threshold,max_selected_threshold,mean_candidate_threshold_count,mean_max_attainable_intervention_rate,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_amputee_loso,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,0.057599573795605936,0.017330699841092943,0.1012421067146365,0.02148925537231384,False,0.02,plain_conf_threshold_matched_tau_0.02,15,0.001380952380952385,0.005476190476190475,0.13333333333333333,2,0.7414526648471578,0.471934243845933,1.01,203.0,0.8176190476190476,1,5,0.01,False,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,0.021899394774438814,-0.012802001124191739,0.06186095156330998,0.3278360819590205,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0013650793650793604,0.003333333333333327,0.0,0,0.5951869011244159,0.43102893660406805,0.865197334195216,203.0,0.8176190476190476,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,0.011060562493042027,-0.014375489204058565,0.03698542404364282,0.4567716141929036,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.003142857142857151,0.028333333333333433,0.0,0,0.40908372731879966,0.14132664413225407,0.6131095737017374,203.0,0.8176190476190476,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,0.0009971310637240105,-0.010922829926087722,0.011636640259971886,0.8590704647676162,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010000000000000083,0.004047619047619078,0.2,3,0.3259510865795313,0.14132664413225407,0.4921987947470538,203.0,0.8176190476190476,5,5,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,-0.002807879559062838,-0.008795977180013532,0.0010249235142607766,0.46476761619190404,True,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0012539682539682553,0.00642857142857145,0.26666666666666666,4,0.2725432570275518,0.14132664413225407,0.4120938176780353,203.0,0.8176190476190476,4,5,0.025,False,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,-0.009127407146466355,-0.010873221043056344,-0.007267128970999751,0.0009995002498750624,True,0.02,plain_conf_threshold_matched_tau_0.02,15,0.001380952380952385,0.005476190476190475,0.13333333333333333,2,0.7414526648471578,0.471934243845933,1.01,203.0,0.8176190476190476,3,5,0.016666666666666666,True,True
db10_amputee_loso,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,-0.014166800202018688,-0.016989007258385654,-0.011020975360169294,0.0004997501249375312,True,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0013650793650793604,0.003333333333333327,0.0,0,0.5951869011244159,0.43102893660406805,0.865197334195216,203.0,0.8176190476190476,1,5,0.01,True,True
db10_amputee_loso,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,-0.011536266836509301,-0.015428458478088585,-0.007531437936831111,0.0004997501249375312,True,0.10,plain_conf_threshold_matched_tau_0.10,15,0.003142857142857151,0.028333333333333433,0.0,0,0.40908372731879966,0.14132664413225407,0.6131095737017374,203.0,0.8176190476190476,2,5,0.0125,True,True
db10_amputee_loso,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,-0.006425212466103899,-0.009476029948376801,-0.003385632429999504,0.0009995002498750624,True,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010000000000000083,0.004047619047619078,0.2,3,0.3259510865795313,0.14132664413225407,0.4921987947470538,203.0,0.8176190476190476,4,5,0.025,True,True
db10_amputee_loso,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,-0.003141411630187295,-0.005110107652158906,-0.0012797782633356854,0.0009995002498750624,True,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0012539682539682553,0.00642857142857145,0.26666666666666666,4,0.2725432570275518,0.14132664413225407,0.4120938176780353,203.0,0.8176190476190476,5,5,0.05,True,True
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,-0.17248639556769133,-0.21068170274499823,-0.1321822652039062,0.0009995002498750624,False,0.02,plain_conf_threshold_matched_tau_0.02,15,0.0012539682539682536,0.002619047619047604,0.13333333333333333,2,0.777533182673859,0.4865256382078954,1.01,203.0,0.7985714285714285,2,5,0.0125,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,-0.16240286809941962,-0.19577441503781248,-0.12556349979662082,0.0009995002498750624,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0015079365079364887,0.008571428571428563,0.06666666666666667,1,0.5943043714362647,0.27400937370191286,1.01,203.0,0.7985714285714285,3,5,0.016666666666666666,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,-0.07538956986524911,-0.09677044599590007,-0.052971827741374135,0.0009995002498750624,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.004476190476190482,0.03595238095238096,0.0,0,0.47295254455057945,0.20878248960385565,0.984361306611485,203.0,0.7985714285714285,4,5,0.025,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,-0.028846540519474894,-0.038204740255546064,-0.01967287236736662,0.0004997501249375312,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0027777777777777753,0.030000000000000027,0.13333333333333333,2,0.35983341517047635,0.14132664413225407,0.47498848389488924,203.0,0.7985714285714285,1,5,0.01,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,-0.009810194485236652,-0.014114246728947578,-0.005731994297039848,0.0009995002498750624,False,0.20,plain_conf_threshold_matched_tau_0.20,15,0.00173015873015873,0.018571428571428572,0.26666666666666666,4,0.3000688089569643,0.14132664413225407,0.4080472404594067,203.0,0.7985714285714285,5,5,0.05,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,0.18934569830428494,0.14941150306202125,0.22348182931267552,0.0009995002498750624,False,0.02,plain_conf_threshold_matched_tau_0.02,15,0.0012539682539682536,0.002619047619047604,0.13333333333333333,2,0.777533182673859,0.4865256382078954,1.01,203.0,0.7985714285714285,2,5,0.0125,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,0.11612518624420529,0.08798049612843577,0.14303938370665145,0.0009995002498750624,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0015079365079364887,0.008571428571428563,0.06666666666666667,1,0.5943043714362647,0.27400937370191286,1.01,203.0,0.7985714285714285,3,5,0.016666666666666666,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,0.03479442254833332,0.02327080148854636,0.04856463460269746,0.0009995002498750624,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.004476190476190482,0.03595238095238096,0.0,0,0.47295254455057945,0.20878248960385565,0.984361306611485,203.0,0.7985714285714285,4,5,0.025,True,False
db10_mixed_to_amputee,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,0.013834017283996544,0.00796711562199513,0.021649641082318233,0.0004997501249375312,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0027777777777777753,0.030000000000000027,0.13333333333333333,2,0.35983341517047635,0.14132664413225407,0.47498848389488924,203.0,0.7985714285714285,1,5,0.01,True,False
