dataset_id,split_family,comparison_family,tau,policy_a,policy_b_same_tau,policy_b,split_id,subject_id,session,day,selected_threshold,target_intervention_rate,selected_intervention_rate,intervention_rate_gap,exact_budget_match,candidate_threshold_count,trace_count,disagreement_trace_count,max_attainable_intervention_rate
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject15,subject15,session2,session2,0.5964996600725705,0.022885572139303482,0.022885572139303482,0.0,True,203,1005,645,0.6417910447761194
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject16,subject16,session1,session1,0.5964996600725705,0.01407035175879397,0.01407035175879397,0.0,True,203,995,699,0.7025125628140704
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject16,subject16,session2,session2,0.7031359251728128,0.011764705882352941,0.013725490196078431,0.00196078431372549,False,203,1020,606,0.5941176470588235
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject17,subject17,session1,session1,0.7031359251728128,0.007960199004975124,0.008955223880597015,0.0009950248756218916,False,203,1005,715,0.7114427860696517
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject17,subject17,session2,session2,0.5155441852369551,0.01485148514851485,0.016831683168316833,0.001980198019801982,False,203,1010,698,0.691089108910891
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject18,subject18,session1,session1,0.4699626639761713,0.012745098039215686,0.012745098039215686,0.0,True,203,1020,690,0.6764705882352942
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject18,subject18,session2,session2,0.542891227342386,0.007881773399014778,0.006896551724137931,0.0009852216748768468,False,203,1015,574,0.5655172413793104
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject19,subject19,session1,session1,0.561615777095356,0.0196078431372549,0.0196078431372549,0.0,True,203,1020,636,0.6235294117647059
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject19,subject19,session2,session2,0.6613403859160171,0.017258883248730966,0.016243654822335026,0.0010152284263959394,False,203,985,618,0.6274111675126903
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject20,subject20,session1,session1,0.5848054470689596,0.015920398009950248,0.015920398009950248,0.0,True,203,1005,592,0.5890547263681593
