split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_able_to_amputee,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,-0.029744913444920595,-0.037219369439494686,-0.022672085575729438,0.0004997501249375312,True,2,5,0.0125,True,True
db10_able_to_amputee,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,-0.0333156786836642,-0.04444792780562952,-0.023176114992174972,0.0004997501249375312,True,3,5,0.016666666666666666,True,True
db10_able_to_amputee,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,-0.031095226268068685,-0.049156508594898854,-0.016897911571552442,0.0004997501249375312,True,4,5,0.025,True,True
db10_able_to_amputee,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,-0.024990889501534084,-0.046367691423248494,-0.00917107106964759,0.0029985007496251873,True,5,5,0.05,True,True
db10_able_to_amputee,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,-0.02666666666666667,-0.05657380952380952,0.005778174603174602,0.136431784107946,False,1,5,0.01,False,False
db10_able_to_amputee,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,-0.031999999999999994,-0.0799876984126984,0.018309523809523765,0.23338330834582707,False,2,5,0.0125,False,False
db10_able_to_amputee,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,-0.02025396825396826,-0.07258571428571425,0.033428571428571405,0.48425787106446777,False,3,5,0.016666666666666666,False,False
db10_able_to_amputee,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,-0.011841269841269838,-0.07678412698412695,0.042222619047619044,0.7596201899050474,False,4,5,0.025,False,False
db10_able_to_amputee,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.011984126984126996,-0.06160476190476188,0.06739920634920633,0.8010994502748626,True,5,5,0.05,False,False
db10_amputee_loso,agency_vs_set_acsa,active_macro_f1,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.010925711728913797,0.007940452231218977,0.013811177498108274,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
